Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AvgDailyWorkHours,StdDailyWorkHours,MedianDailyWorkHours,TotalPresent,TotalAbsent,TotalShortDays,TotalLongDays,TotalOvertimeHours,AvgArrivalHour,StdArrivalHour,AvgDepartureHour,StdDepartureHour,AbsenceRate,AvgOvertimeHoursPerDay,ShortDayRate,LongDayRate,EngagementTrend,TrendCategory,TenureGroup,AgeGroup,IncomeQuartile,PromotionStagnation,SatisfactionScore,CareerProgressionRatio,AttritionFlag
27,No,Travel_Rarely,Research & Development,2,4,Life Sciences,739,Male,1,Human Resources,Married,37080,1.0,16,2,6.0,2,6,4,4,4.0,4.0,3.0,3,3,10.324486531986532,0.29636985419919043,10.332222222222223,231,18,0,231,536.9563888888889,10.026623376623377,0.2787644375532758,20.3501443001443,0.4059877658790442,7.23,2.32,0.0,100.0,-0.0043,Stable,5-10 years,25-29,Q2,0,3.67,1.0,0
27,Yes,Travel_Rarely,Research & Development,2,5,Life Sciences,740,Female,1,Research Scientist,Single,137700,1.0,18,1,8.0,3,8,7,7,4.0,3.0,3.0,4,3,9.997716689718764,0.2970774695889456,10.0075,241,8,0,241,481.4497222222222,9.968948824343016,0.2764366541524996,19.966666666666665,0.4106989300096975,3.21,2.0,0.0,100.0,0.0061,Stable,5-10 years,25-29,Q4 (High),1,3.33,1.0,1
26,No,Travel_Rarely,Research & Development,2,2,Other,741,Male,3,Laboratory Technician,Single,53040,0.0,20,1,5.0,2,4,1,1,1.0,4.0,3.0,3,4,6.296890123456791,0.31783559847813636,6.303055555555556,225,24,222,0,0.0,9.98688888888889,0.2736161066339548,16.283703703703704,0.4050323462380725,9.64,0.0,98.67,0.0,-0.0068,Stable,3-5 years,25-29,Q3,0,2.67,0.8,0
42,No,Travel_Rarely,Sales,23,3,Marketing,742,Female,3,Research Scientist,Married,26420,0.0,13,1,21.0,3,20,0,9,3.0,1.0,3.0,3,3,6.075256680731364,0.28911855087366023,6.086666666666667,237,12,237,0,0.0,9.985372714486639,0.28120137469759754,16.06040787623066,0.37716040907681464,4.82,0.0,100.0,0.0,-0.0083,Stable,10+ years,40-44,Q1 (Low),0,2.33,0.95,0
52,No,Travel_Rarely,Research & Development,5,2,Life Sciences,743,Female,1,Healthcare Representative,Married,27590,9.0,18,1,12.0,6,5,0,4,3.0,1.0,1.0,3,3,6.478247044917258,0.310123781141816,6.483333333333333,235,14,223,0,0.0,9.993758865248227,0.25659637271527175,16.47177304964539,0.38898036229677574,5.62,0.0,94.89,0.0,-0.0034,Stable,5-10 years,50+,Q1 (Low),0,1.67,0.42,0
37,No,Travel_Rarely,Research & Development,20,5,Life Sciences,744,Male,2,Manager,Single,68040,4.0,13,1,8.0,1,3,0,2,1.0,3.0,3.0,3,3,7.522206521739131,0.31590892057242526,7.515555555555555,230,19,8,0,2.116944444444444,10.008333333333333,0.28856060827533125,17.530507246376814,0.4364605374740117,7.63,0.01,3.48,0.0,0.0039,Stable,3-5 years,35-39,Q3,0,2.33,0.38,0
35,No,Travel_Frequently,Research & Development,6,4,Medical,745,Female,2,Research Director,Single,61420,2.0,15,1,10.0,2,2,2,2,3.0,4.0,3.0,3,3,7.686039855072464,0.28787842650072126,7.694305555555555,230,19,1,0,4.148888888888889,9.98840579710145,0.27716046420128365,17.674347826086954,0.3960643780253661,7.63,0.02,0.43,0.0,-0.0,Stable,1-3 years,35-39,Q3,0,3.33,0.2,0
25,No,Travel_Rarely,Research & Development,1,4,Medical,746,Male,2,Sales Executive,Married,25000,4.0,14,2,7.0,2,3,0,2,1.0,4.0,2.0,1,3,7.972668128654971,0.2651663917999689,7.973888888888888,228,21,0,0,21.22638888888889,9.936476608187135,0.2697438333358304,17.90877192982456,0.38307761710385835,8.43,0.09,0.0,0.0,-0.0044,Stable,3-5 years,25-29,Q1 (Low),0,2.33,0.43,0
26,No,Travel_Rarely,Research & Development,29,4,Life Sciences,747,Male,1,Research Scientist,Single,63890,0.0,22,0,8.0,2,7,0,7,3.0,1.0,3.0,2,4,6.805875788452207,0.31500852473901697,6.820555555555556,229,20,168,0,0.0,9.982459970887918,0.2700745582815854,16.788282387190684,0.41052759263316846,8.03,0.0,73.36,0.0,0.0036,Stable,5-10 years,25-29,Q3,0,2.33,0.88,0
29,No,Travel_Rarely,Sales,9,3,Life Sciences,748,Male,1,Laboratory Technician,Single,111030,1.0,12,0,10.0,5,10,0,9,2.0,1.0,2.0,2,3,6.217927616413093,0.2980489043666079,6.241944444444444,241,8,241,0,0.0,9.99923928077455,0.2842967646254834,16.21701244813278,0.4295978096838236,3.21,0.0,100.0,0.0,-0.0021,Stable,10+ years,25-29,Q4 (High),0,1.67,1.0,0
49,Yes,Travel_Frequently,Sales,6,5,Medical,749,Female,2,Healthcare Representative,Single,23420,3.0,18,0,20.0,2,4,1,3,1.0,1.0,3.0,3,3,7.083067226890757,0.294760753230028,7.077361111111111,238,11,98,0,0.0,10.023319327731093,0.2853738055571789,17.10672268907563,0.38189400993329375,4.42,0.0,41.18,0.0,-0.0009,Stable,3-5 years,45-49,Q1 (Low),0,1.67,0.2,1
29,Yes,Travel_Frequently,Sales,3,2,Marketing,750,Female,2,Laboratory Technician,Single,68110,0.0,15,1,9.0,2,8,7,7,3.0,4.0,3.0,3,3,8.584576661814653,0.27629552205418795,8.604444444444445,229,20,0,14,134.05666666666667,10.000145560407569,0.29696315128675915,18.58471615720524,0.42026142828630625,8.03,0.59,0.0,6.11,-0.0071,Stable,5-10 years,25-29,Q3,1,3.33,0.89,1
54,No,Travel_Rarely,Sales,1,3,Medical,751,Female,2,Manager,Single,22970,6.0,18,2,29.0,2,20,12,7,4.0,4.0,2.0,2,3,6.19813768115942,0.30795891078168414,6.1940277777777775,230,19,230,0,0.0,10.000434782608695,0.27067099821543583,16.198478260869564,0.4021972080206565,7.63,0.0,100.0,0.0,0.0028,Stable,10+ years,50+,Q1 (Low),1,3.33,0.69,0
58,No,Travel_Rarely,Sales,22,3,Life Sciences,752,Female,2,Laboratory Technician,Married,24500,3.0,12,1,32.0,2,9,1,5,4.0,1.0,3.0,3,3,10.612399503161699,0.2814008419722475,10.605416666666667,246,3,0,246,642.6502777777778,10.018766937669378,0.27385112209049123,20.631707317073168,0.42953022186189344,1.2,2.61,0.0,100.0,-0.0031,Stable,5-10 years,50+,Q1 (Low),0,2.67,0.28,0
55,No,Travel_Rarely,Research & Development,7,3,Life Sciences,753,Female,3,Research Scientist,Divorced,50930,2.0,16,1,31.0,3,7,0,0,2.0,4.0,4.0,3,3,7.483309489747258,0.2871540945542725,7.511388888888889,233,16,12,0,0.8708333333333336,9.98304721030043,0.29459923775221464,17.46638054363376,0.41641936817891945,6.43,0.0,5.15,0.0,0.0044,Stable,5-10 years,50+,Q3,0,3.33,0.23,0
36,No,Travel_Rarely,Research & Development,1,3,Medical,754,Male,2,Sales Executive,Single,53090,3.0,13,0,15.0,5,5,0,1,1.0,2.0,3.0,3,3,9.401894586894588,0.31284083223416753,9.39611111111111,234,15,0,210,328.04333333333335,9.990740740740742,0.2534496800488307,19.39301994301994,0.4127165509602506,6.02,1.4,0.0,89.74,0.0084,Stable,5-10 years,35-39,Q3,0,2.0,0.33,0
31,Yes,Travel_Frequently,Sales,4,3,Life Sciences,755,Male,2,Manager,Single,30570,1.0,19,0,1.0,3,1,0,0,2.0,3.0,3.0,3,3,7.30347337962963,0.2922622662844305,7.292777777777777,240,9,39,0,0.12166666666666615,9.966944444444444,0.2710799667350973,17.27069444444444,0.3919013708675117,3.61,0.0,16.25,0.0,0.0068,Stable,1-3 years,30-34,Q2,0,2.67,1.0,1
30,No,Travel_Rarely,Sales,3,3,Life Sciences,756,Male,3,Sales Executive,Divorced,51210,7.0,13,0,8.0,4,3,0,2,4.0,1.0,3.0,3,3,7.538799319727891,0.29914302263860754,7.5311111111111115,245,4,10,0,1.3324999999999996,9.988095238095239,0.2837589217682153,17.5278231292517,0.42513019061346663,1.61,0.01,4.08,0.0,-0.0039,Stable,3-5 years,30-34,Q3,0,2.67,0.38,0
31,No,Travel_Rarely,Research & Development,1,3,Medical,757,Male,1,Laboratory Technician,Single,168560,3.0,12,1,9.0,3,3,1,0,1.0,2.0,4.0,3,3,7.2914336158192095,0.2864391552109367,7.282777777777778,236,13,32,0,0.038055555555557063,10.004590395480227,0.2782992450727631,17.296398305084747,0.41082281906986406,5.22,0.0,13.56,0.0,0.004,Stable,3-5 years,30-34,Q4 (High),0,2.33,0.33,0
34,No,Travel_Frequently,Sales,2,1,Marketing,758,Female,5,Manager,Divorced,26860,5.0,11,0,10.0,3,4,1,3,4.0,1.0,3.0,4,3,7.603156676413255,0.3019946970154307,7.5690277777777775,228,21,3,0,3.7694444444444404,9.993640350877193,0.27204965803341413,17.597149122807018,0.39665193420760253,8.43,0.02,1.32,0.0,0.0047,Stable,3-5 years,30-34,Q1 (Low),0,2.67,0.4,0
31,Yes,Travel_Rarely,Sales,20,3,Technical Degree,759,Male,1,Research Scientist,Single,61800,1.0,14,1,1.0,2,1,0,0,1.0,2.0,4.0,1,3,8.038707264957264,0.2955330987959746,8.044166666666666,234,15,0,0,32.73805555555554,10.001424501424502,0.2485827510470783,18.03974358974359,0.36925440190072395,6.02,0.14,0.0,0.0,-0.0087,Stable,1-3 years,30-34,Q3,0,2.33,1.0,1
27,No,Travel_Rarely,Human Resources,11,4,Medical,760,Male,4,Sales Executive,Married,66320,0.0,16,0,6.0,3,5,1,4,2.0,1.0,4.0,3,3,7.189699359853681,0.28955149030844163,7.204444444444444,243,6,63,0,0.0,10.017283950617283,0.2762704742851447,17.207407407407405,0.3901037040431334,2.41,0.0,25.93,0.0,-0.0025,Stable,5-10 years,25-29,Q3,0,2.33,0.83,0
36,No,Travel_Rarely,Sales,1,3,Marketing,761,Male,2,Research Scientist,Single,35050,1.0,12,2,10.0,2,10,1,8,1.0,4.0,2.0,2,3,6.329309056956116,0.3098222727394754,6.351805555555556,238,11,235,0,0.0,9.977450980392156,0.2855858031939048,16.30686274509804,0.4288741230599109,4.42,0.0,98.74,0.0,0.0004,Stable,10+ years,35-39,Q2,0,2.33,1.0,0
36,No,Travel_Rarely,Research & Development,24,3,Other,762,Female,3,Research Director,Married,63970,4.0,14,1,11.0,3,3,0,2,3.0,1.0,2.0,3,3,7.316132653061225,0.2938608654780403,7.315,245,4,35,0,0.1775000000000002,9.985714285714286,0.2772326162219515,17.301768707482992,0.4071023052057457,1.61,0.0,14.29,0.0,-0.0053,Stable,3-5 years,35-39,Q3,0,2.0,0.27,0
47,No,Travel_Rarely,Research & Development,23,4,Life Sciences,763,Female,2,Sales Executive,Married,62740,7.0,14,2,17.0,0,6,1,2,1.0,4.0,2.0,3,3,7.789321378340365,0.28922970493592487,7.755277777777778,237,12,1,0,9.909166666666664,10.040646976090013,0.3034375458696682,17.829746835443036,0.4148122934986813,4.82,0.04,0.42,0.0,0.0058,Stable,5-10 years,45-49,Q3,0,2.33,0.35,0
25,Yes,Travel_Rarely,Sales,16,4,Life Sciences,764,Male,2,Research Scientist,Married,198590,3.0,19,0,6.0,3,3,2,2,1.0,1.0,3.0,2,3,7.221421706516643,0.28700528930014035,7.211944444444445,237,12,55,0,0.0,9.970604781997187,0.2933281328436212,17.191209563994374,0.39984559126904834,4.82,0.0,23.21,0.0,0.0081,Stable,3-5 years,25-29,Q4 (High),0,1.67,0.5,1
37,No,Non-Travel,Sales,8,4,Medical,765,Male,1,Healthcare Representative,Single,75870,0.0,22,1,7.0,5,6,1,3,3.0,3.0,1.0,3,4,7.603537195994278,0.30295352463713016,7.605,233,16,7,0,3.388333333333332,9.992989985693848,0.2653225399144175,17.596423462088698,0.39108123033353154,6.43,0.01,3.0,0.0,-0.0094,Stable,5-10 years,35-39,Q3,0,2.33,0.86,0
56,No,Travel_Rarely,Research & Development,10,4,Other,766,Male,2,Sales Representative,Married,42580,2.0,16,0,5.0,2,3,1,0,1.0,1.0,4.0,3,3,6.623406369731801,0.2974854797867591,6.619027777777777,232,17,207,0,0.0,10.069683908045976,0.26458057724695166,16.692385057471263,0.37261276215570677,6.83,0.0,89.22,0.0,-0.0147,Stable,3-5 years,50+,Q2,0,2.0,0.6,0
47,No,Travel_Rarely,Research & Development,3,2,Medical,767,Male,2,Laboratory Technician,Married,43640,3.0,11,1,26.0,3,20,5,6,1.0,3.0,4.0,3,3,6.299673812816966,0.2898913588942929,6.307222222222222,241,8,240,0,0.0,9.989557399723374,0.2756356081386279,16.288796680497924,0.4224557610721025,3.21,0.0,99.59,0.0,-0.0109,Stable,10+ years,45-49,Q2,1,2.67,0.77,0
24,No,Travel_Rarely,Research & Development,5,1,Other,768,Male,1,Manufacturing Director,Married,43350,1.0,15,1,5.0,5,5,0,3,4.0,3.0,3.0,3,3,9.67537900188324,0.30407917373560744,9.683055555555555,236,13,0,232,395.38944444444445,10.021610169491526,0.28432915798513986,19.697598870056495,0.425800736000843,5.22,1.68,0.0,98.31,0.0028,Stable,5-10 years,18-24,Q2,0,3.33,1.0,0
32,No,Travel_Rarely,Sales,4,3,Marketing,769,Male,1,Research Scientist,Married,53260,4.0,14,1,7.0,2,4,0,3,4.0,4.0,2.0,3,3,7.485165260196905,0.27132918604594874,7.503611111111111,237,12,7,0,1.0974999999999984,9.960407876230661,0.2860734444268675,17.444866385372716,0.39834360842941696,4.82,0.0,2.95,0.0,0.0006,Stable,3-5 years,30-34,Q3,0,3.33,0.57,0
34,No,Travel_Rarely,Research & Development,9,2,Medical,770,Male,1,Sales Executive,Married,32800,5.0,13,0,7.0,3,5,0,2,4.0,2.0,2.0,3,3,6.1018795888399415,0.3157119467449319,6.103888888888889,227,22,226,0,0.0,10.006167400881058,0.28337869734785937,16.10822320117474,0.427646971533394,8.84,0.0,99.56,0.0,-0.0008,Stable,5-10 years,30-34,Q2,0,2.67,0.71,0
41,No,Travel_Rarely,Research & Development,26,3,Medical,771,Female,3,Sales Executive,Married,54850,2.0,17,2,7.0,2,4,0,3,2.0,3.0,2.0,3,3,10.499181527206218,0.27516794427501856,10.488888888888889,243,6,0,243,607.3011111111111,9.978395061728396,0.28100784987733757,20.477503429355284,0.3719770527719765,2.41,2.5,0.0,100.0,-0.0048,Stable,3-5 years,40-44,Q3,0,2.33,0.57,0
40,No,Non-Travel,Sales,3,2,Life Sciences,772,Male,1,Sales Executive,Divorced,43420,3.0,11,1,11.0,6,8,0,7,3.0,3.0,4.0,2,3,6.390747584541063,0.3025085299349352,6.363472222222223,230,19,225,0,0.0,10.00876811594203,0.27242540895228545,16.399710144927536,0.412066204696953,7.63,0.0,97.83,0.0,0.0059,Stable,5-10 years,40-44,Q2,0,3.33,0.73,0
31,No,Travel_Rarely,Research & Development,16,3,Medical,773,Male,2,Human Resources,Divorced,27820,1.0,19,1,13.0,5,13,9,9,1.0,4.0,3.0,3,3,6.676340479483633,0.31541022297616833,6.698611111111111,241,8,204,0,0.0,9.994951590594743,0.28367399448445185,16.671092669432916,0.4037626906464687,3.21,0.0,84.65,0.0,-0.0037,Stable,10+ years,30-34,Q1 (Low),1,2.67,1.0,0
46,Yes,Travel_Rarely,Research & Development,18,1,Medical,774,Male,1,Manufacturing Director,Divorced,59800,4.0,11,1,28.0,2,7,4,3,1.0,4.0,4.0,3,3,6.667140522875817,0.31548462951019085,6.657916666666667,238,11,200,0,0.0,9.994187675070028,0.26666678670410604,16.661694677871147,0.4300015527394459,4.42,0.0,84.03,0.0,-0.0073,Stable,5-10 years,45-49,Q3,0,3.0,0.25,1
39,Yes,Non-Travel,Research & Development,2,4,Medical,775,Male,2,Manufacturing Director,Single,43810,2.0,15,2,11.0,1,1,0,0,1.0,1.0,4.0,2,3,9.4125971650663,0.27222198402585224,9.406666666666666,243,6,0,228,343.2611111111111,9.99567901234568,0.2790485167247025,19.40829903978052,0.39370731650410457,2.41,1.41,0.0,93.83,-0.0028,Stable,1-3 years,35-39,Q2,0,2.0,0.09,1
31,Yes,Travel_Frequently,Sales,2,3,Medical,776,Male,2,Sales Executive,Single,25720,1.0,13,3,10.0,3,10,4,7,3.0,2.0,3.0,3,3,6.8077704997574,0.3039072700088172,6.7975,229,20,174,0,0.0,10.00349344978166,0.27888654197560875,16.811135371179038,0.3919150905769641,8.03,0.0,75.98,0.0,0.007,Stable,10+ years,30-34,Q1 (Low),0,2.67,1.0,1
45,No,Travel_Rarely,Sales,10,2,Marketing,777,Male,1,Sales Executive,Divorced,38330,2.0,14,0,24.0,1,7,0,7,2.0,1.0,3.0,3,3,10.50107328605201,0.29866845208113746,10.508333333333333,235,14,0,235,587.7522222222223,9.99936170212766,0.2877910090825828,20.50070921985816,0.4395558797250478,5.62,2.5,0.0,100.0,0.0006,Stable,5-10 years,45-49,Q2,0,2.0,0.29,0
31,No,Travel_Rarely,Research & Development,16,4,Life Sciences,778,Male,3,Human Resources,Single,42440,9.0,13,0,8.0,3,3,0,2,4.0,2.0,3.0,3,3,6.649557522123893,0.3007804620209961,6.625972222222222,226,23,197,0,0.0,9.991519174041299,0.27337506976043846,16.641519174041296,0.39753636731049696,9.24,0.0,87.17,0.0,0.0101,Stable,3-5 years,30-34,Q2,0,3.0,0.38,0
31,Yes,Travel_Frequently,Research & Development,7,4,Life Sciences,779,Male,1,Laboratory Technician,Married,65000,6.0,23,1,7.0,5,2,2,2,2.0,4.0,1.0,3,4,10.30844421582076,0.282767192333455,10.304722222222223,243,6,0,243,560.9519444444444,10.010356652949246,0.2846734809046125,20.318655692729767,0.3988613544132406,2.41,2.31,0.0,100.0,-0.0075,Stable,1-3 years,30-34,Q3,0,2.33,0.29,1
45,No,Travel_Rarely,Research & Development,1,2,Life Sciences,780,Female,1,Research Scientist,Married,184300,4.0,12,1,10.0,5,3,1,2,2.0,4.0,4.0,3,3,10.611550332383665,0.30324807450323976,10.6025,234,15,0,234,611.1027777777778,9.983475783475782,0.27806895710345897,20.59537037037037,0.41654353609053124,6.02,2.61,0.0,100.0,-0.005,Stable,3-5 years,45-49,Q4 (High),0,3.33,0.3,0
48,No,Travel_Rarely,Research & Development,24,3,Technical Degree,781,Male,2,Research Scientist,Divorced,16010,4.0,12,0,15.0,3,2,2,2,3.0,1.0,3.0,3,3,7.119044917257683,0.28590856305095125,7.104722222222223,235,14,77,0,0.0,9.985106382978723,0.2933141108890653,17.10510638297872,0.4074827474740468,5.62,0.0,32.77,0.0,0.0022,Stable,1-3 years,45-49,Q1 (Low),0,2.33,0.13,0
34,Yes,Travel_Rarely,Research & Development,7,4,Medical,782,Male,2,Research Scientist,Married,26940,1.0,16,1,2.0,3,2,2,2,1.0,3.0,3.0,3,3,7.405662393162393,0.3103327659829946,7.408888888888889,234,15,23,0,0.6466666666666665,9.993019943019943,0.27283844479599945,17.3991452991453,0.4090263521658188,6.02,0.0,9.83,0.0,0.0071,Stable,1-3 years,30-34,Q1 (Low),0,2.33,1.0,1
40,No,Non-Travel,Research & Development,25,4,Other,783,Female,1,Sales Executive,Divorced,31490,2.0,15,1,16.0,1,9,4,8,4.0,2.0,3.0,2,3,8.033875114784205,0.296876706034995,8.039722222222222,242,7,1,0,32.63055555555555,9.991528925619834,0.30066102729197597,18.024655647382918,0.43906780822470043,2.81,0.13,0.41,0.0,0.0009,Stable,5-10 years,40-44,Q2,0,3.0,0.56,0
28,No,Travel_Rarely,Research & Development,1,2,Technical Degree,784,Female,1,Research Scientist,Single,176390,0.0,13,1,6.0,0,5,1,3,4.0,1.0,3.0,3,3,6.488941344778255,0.30216618721680427,6.483333333333333,233,16,225,0,0.0,9.987267525035765,0.2789682713444035,16.47668097281831,0.4083096988062855,6.43,0.0,96.57,0.0,-0.0003,Stable,5-10 years,25-29,Q4 (High),0,2.67,0.83,0
44,No,Non-Travel,Research & Development,5,3,Life Sciences,785,Male,1,Laboratory Technician,Single,23190,3.0,18,0,7.0,4,5,0,3,3.0,3.0,3.0,2,3,6.603619565217391,0.3262661655095314,6.58875,230,19,205,0,0.0,9.969202898550725,0.287976076543069,16.572971014492754,0.407853059956286,7.63,0.0,89.13,0.0,-0.0058,Stable,5-10 years,40-44,Q1 (Low),0,3.0,0.71,0
53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,786,Male,2,Manager,Single,116910,4.0,20,0,35.0,2,9,8,8,4.0,2.0,2.0,3,4,6.909737654320987,0.31717092110287315,6.925416666666667,234,15,138,0,0.0,10.015384615384615,0.2779845530967325,16.925356125356124,0.4139617395890323,6.02,0.0,58.97,0.0,0.0015,Stable,5-10 years,50+,Q4 (High),1,2.67,0.26,0
49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,787,Male,3,Laboratory Technician,Married,53240,2.0,19,0,20.0,2,3,1,2,1.0,3.0,2.0,1,3,6.783873905025358,0.31319617839441316,6.771111111111111,241,8,181,0,0.0,10.014591977869987,0.28663974671761805,16.79868603042877,0.4135935309972115,3.21,0.0,75.1,0.0,-0.0027,Stable,3-5 years,45-49,Q3,0,2.0,0.15,0
40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,788,Male,3,Laboratory Technician,Divorced,167520,2.0,18,1,8.0,3,3,1,2,3.0,3.0,4.0,3,3,6.513810185185185,0.2986460899438648,6.526666666666667,240,9,232,0,0.0,9.997430555555555,0.2858333706066583,16.511041666666667,0.4138631801319103,3.61,0.0,96.67,0.0,-0.0108,Stable,3-5 years,40-44,Q4 (High),0,3.33,0.38,0
44,No,Travel_Rarely,Research & Development,5,1,Other,789,Male,3,Research Scientist,Single,52280,1.0,13,0,6.0,2,5,1,3,4.0,2.0,2.0,4,3,6.923727231329691,0.29689113567316133,6.9118055555555555,244,5,145,0,0.0,9.986202185792349,0.27881036573435974,16.909904371584698,0.41175962636358493,2.01,0.0,59.43,0.0,0.007,Stable,5-10 years,40-44,Q3,0,2.67,0.83,0
33,No,Travel_Frequently,Human Resources,10,3,Medical,790,Female,2,Sales Executive,Married,27000,0.0,14,3,5.0,2,4,0,3,4.0,1.0,3.0,3,3,7.28843487394958,0.299889225045243,7.276111111111111,238,11,45,0,0.5238888888888891,9.959593837535014,0.2762945039290244,17.247619047619047,0.3807657896461617,4.42,0.0,18.91,0.0,0.0014,Stable,3-5 years,30-34,Q1 (Low),0,2.67,0.8,0
34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,791,Female,1,Sales Representative,Single,192460,3.0,15,1,15.0,5,13,3,12,4.0,1.0,3.0,3,3,6.880241290018832,0.31280281725854897,6.861805555555556,236,13,155,0,0.0,9.9829802259887,0.274393580390596,16.8635593220339,0.4381669810947799,5.22,0.0,65.68,0.0,-0.001,Stable,10+ years,30-34,Q4 (High),0,2.67,0.87,0
30,No,Travel_Rarely,Sales,1,2,Technical Degree,792,Male,1,Laboratory Technician,Married,25060,8.0,22,0,4.0,3,2,2,2,4.0,3.0,2.0,3,4,6.058786610878661,0.3394523820048968,6.076388888888889,239,10,238,0,0.0,10.006903765690376,0.29619433260980393,16.065899581589957,0.437939446797669,4.02,0.0,99.58,0.0,0.0101,Stable,1-3 years,30-34,Q1 (Low),0,3.0,0.5,0
42,No,Travel_Frequently,Research & Development,8,4,Medical,793,Female,1,Sales Executive,Single,60620,1.0,22,2,12.0,2,12,5,8,1.0,4.0,3.0,3,4,7.300039158100832,0.3005054417629159,7.289444444444444,227,22,34,0,0.0,9.987812041116005,0.2786146369825157,17.288546255506606,0.3899530909809694,8.84,0.0,14.98,0.0,-0.0017,Stable,10+ years,40-44,Q3,1,2.67,1.0,0
44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,794,Female,5,Manufacturing Director,Married,43820,7.0,16,2,11.0,2,1,0,0,1.0,3.0,2.0,3,3,7.579750712250712,0.2749960329878062,7.597916666666666,234,15,7,0,1.6155555555555559,9.973860398860399,0.282719198897945,17.553774928774928,0.4091103024129431,6.02,0.01,2.99,0.0,-0.0046,Stable,1-3 years,40-44,Q2,0,2.0,0.09,0
30,No,Non-Travel,Research & Development,8,3,Life Sciences,795,Male,1,Manufacturing Director,Divorced,21430,1.0,17,1,1.0,2,1,0,0,3.0,3.0,2.0,3,3,6.094781400966184,0.3153976283541087,6.100138888888889,230,19,230,0,0.0,9.962391304347825,0.29862588669683726,16.057608695652174,0.44453807646609955,7.63,0.0,100.0,0.0,0.0094,Stable,1-3 years,30-34,Q1 (Low),0,2.67,1.0,0
57,No,Travel_Rarely,Sales,2,1,Life Sciences,796,Male,3,Research Scientist,Married,61620,0.0,14,0,13.0,5,12,2,8,2.0,3.0,2.0,2,3,7.580286231884059,0.3115790298704398,7.559166666666667,230,19,6,0,3.311388888888887,10.002898550724638,0.3049030108796884,17.58340579710145,0.4231346535635025,7.63,0.01,2.61,0.0,-0.0005,Stable,10+ years,50+,Q3,0,2.33,0.92,0
49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,797,Female,2,Sales Executive,Divorced,50940,3.0,15,0,29.0,5,8,0,7,3.0,2.0,3.0,3,3,6.893671139359698,0.34029475761119415,6.905,236,13,139,0,0.0,10.003601694915254,0.2911093536937448,16.897033898305082,0.44379159036440347,5.22,0.0,58.9,0.0,-0.0007,Stable,5-10 years,45-49,Q3,0,2.67,0.28,0
34,No,Travel_Frequently,Research & Development,2,4,Medical,798,Female,2,Sales Representative,Divorced,68770,7.0,20,0,16.0,3,14,6,9,2.0,1.0,2.0,3,4,6.305397865114022,0.2960083016114346,6.3116666666666665,229,20,229,0,0.0,9.981586608442504,0.2660342572277303,16.287481804949053,0.4122053738819482,8.03,0.0,100.0,0.0,0.0027,Stable,10+ years,30-34,Q3,1,1.67,0.88,0
28,Yes,Travel_Frequently,Research & Development,2,3,Medical,799,Male,1,Research Scientist,Married,22740,3.0,20,1,5.0,5,3,1,2,1.0,3.0,4.0,3,4,6.538028233151183,0.30733215568319167,6.550833333333333,244,5,232,0,0.0,9.991871584699455,0.27518328080932647,16.52882513661202,0.40043150528122984,2.01,0.0,95.08,0.0,-0.0066,Stable,3-5 years,25-29,Q1 (Low),0,2.67,0.6,1
29,Yes,Travel_Frequently,Research & Development,28,3,Medical,800,Female,5,Research Scientist,Single,44340,2.0,17,3,7.0,1,5,0,0,1.0,2.0,1.0,3,3,7.796020804755372,0.2917263425093958,7.793055555555555,243,6,2,0,9.747499999999995,10.007544581618657,0.2701736631612602,17.803086419753086,0.38129272806474224,2.41,0.04,0.82,0.0,-0.0079,Stable,5-10 years,25-29,Q2,0,1.33,0.71,1
34,Yes,Travel_Rarely,Research & Development,7,1,Medical,801,Male,1,Research Scientist,Single,62880,0.0,15,1,16.0,2,15,10,10,1.0,2.0,4.0,3,3,8.512823691460056,0.30292684870457975,8.501666666666665,242,7,0,12,125.15472222222222,9.96880165289256,0.27077793118972326,18.481818181818184,0.38956537354775894,2.81,0.52,0.0,4.96,-0.0077,Stable,10+ years,30-34,Q3,1,2.33,0.94,1
35,No,Travel_Rarely,Sales,7,4,Other,802,Female,4,Healthcare Representative,Married,25530,1.0,14,1,1.0,4,1,0,0,4.0,3.0,3.0,2,3,6.602291972589329,0.3087925740804499,6.584722222222222,227,22,196,0,0.0,10.015859030837005,0.2917087347671808,16.61806167400881,0.41421017721572645,8.84,0.0,86.34,0.0,-0.0089,Stable,1-3 years,35-39,Q1 (Low),0,3.33,1.0,0
